dt	solar	precp	temp_max	temp_min	evap	temp	temp_diff	precp_30	precp_60	precp_90	precp_120	precp_150	precp_180	temp_30	temp_60	temp_90	temp_120	temp_150	temp_180	solar_30	solar_60	solar_90	solar_120	solar_150	solar_180	evap_30	evap_60	evap_90	evap_120	evap_150	evap_180	temp_diff_30	temp_diff_60	temp_diff_90	temp_diff_120	temp_diff_150	temp_diff_180
1990-04-18	6.14	20	22.4	17.7	0.5	19.6	4.7	272	356.5	374.5	NA	NA	NA	634.1	1157.8	1669.9	NA	NA	NA	354.88	692.040999999999	1029.281	NA	NA	NA	143	299.7	478.5	NA	NA	NA	237.2	466.5	726.700000000001	NA	NA	NA
1990-04-19	2.73	130.5	23.6	19.4	0.1	21.1	4.2	402.5	487	499.5	NA	NA	NA	636.1	1157.7	1674.1	NA	NA	NA	339.09	679.731	1023.441	NA	NA	NA	134.8	292.5	475.1	NA	NA	NA	231.7	459.5	722.900000000001	NA	NA	NA
1990-04-20	2.79	12	23.4	20.7	0	22	2.7	414.5	493.5	511	NA	NA	NA	638	1158	1680.5	NA	NA	NA	322.97	668.280999999999	1015.501	NA	NA	NA	124.8	283.6	469.8	NA	NA	NA	227.9	454	717.800000000001	NA	NA	NA
1990-04-21	6.79	2	29.2	20.5	1	24.2	8.7	416.5	495.5	512	NA	NA	NA	640.5	1162.1	1689.3	NA	NA	NA	309.74	662.220999999999	1018.951	NA	NA	NA	115	276.6	470.8	NA	NA	NA	224	453.9	723.100000000001	NA	NA	NA
1990-04-22	3.65	11.5	28.8	22.6	0.4	25.6	6.2	428	507	523.5	NA	NA	NA	642.2	1166.8	1698.1	NA	NA	NA	296.43	655.110999999999	1014.091	NA	NA	NA	107.9	271.8	466.7	NA	NA	NA	220.1	451.3	723.400000000001	NA	NA	NA
1990-04-23	7.3	40	25.7	17.8	1.8	21.8	7.9	468	547	560	NA	NA	NA	639.6	1165	1707.7	NA	NA	NA	286.38	650.090999999999	1019.541	NA	NA	NA	101.7	267.2	468.5	NA	NA	NA	219.4	450.9	727.600000000001	NA	NA	NA
1990-04-24	2.46	43.5	19.3	16.1	0	17.8	3.2	511.5	588	603.5	NA	NA	NA	635.1	1161.8	1710.7	NA	NA	NA	280.29	642.480999999999	1008.991	NA	NA	NA	99.0999999999999	261.9	460.2	NA	NA	NA	214.3	444.4	721.100000000001	NA	NA	NA
1990-04-25	10.95	1	25.8	18.5	1.4	21.2	7.3	512.5	578.5	601.5	NA	NA	NA	636.5	1166.7	1717.2	NA	NA	NA	273.59	645.460999999999	1017.521	NA	NA	NA	92.1999999999999	260.2	461.5	NA	NA	NA	214	444.4	724.400000000001	NA	NA	NA
1990-04-26	4.35	11	23.4	19.3	0	20.5	4.1	523.5	569.5	612.5	NA	NA	NA	635.700000000001	1174.1	1721.9	NA	NA	NA	264.38	642.930999999999	1007.301	NA	NA	NA	86.4999999999999	257.6	452.9	NA	NA	NA	208.7	442.8	717.800000000001	NA	NA	NA
1990-04-27	17.28	0	27.7	19.4	5.9	22.8	8.3	523.5	558.5	612.5	NA	NA	NA	636.1	1184.1	1727.8	NA	NA	NA	268.71	656.740999999999	1012.021	NA	NA	NA	86.8999999999999	263.5	450.7	NA	NA	NA	209.6	447.6	714.200000000001	NA	NA	NA
1990-04-28	14.66	0	27.7	20.8	4.4	23.7	6.9	523.5	558	612.5	NA	NA	NA	637.400000000001	1192.7	1734.1	NA	NA	NA	268.1	666.060999999999	1013.731	NA	NA	NA	83.5	266.9	447.6	NA	NA	NA	207.5	449.3	712.500000000001	NA	NA	NA
1990-04-29	16.14	0	29.3	20.7	4.7	24.5	8.6	523.5	551	612.5	NA	NA	NA	641.200000000001	1201.1	1740.2	NA	NA	NA	278.04	677.170999999999	1018.861	NA	NA	NA	87	271.5	445.8	NA	NA	NA	209.6	453.1	711.400000000001	NA	NA	NA
1990-04-30	20.16	0	29.9	21.4	6.5	25	8.5	523	551	612.5	636	NA	NA	645.300000000001	1211.2	1746.3	2244.2	NA	NA	288.38	693.460999999999	1029.331	1328.481	NA	NA	89.2	278	447.1	614.3	NA	NA	211.4	459	713.800000000001	971.000000000001	NA	NA
1990-05-01	17	0	29.6	20.3	NA	24.9	9.3	516	549.5	608.5	634	NA	NA	649.6	1220.7	1755.8	2252.6	NA	NA	301.92	703.660999999999	1043.011	1339.661	NA	NA	89	276.7	446.8	612.5	NA	NA	216.7	463.7	714.500000000001	975.1	NA	NA
1990-05-02	20.6	0	30.1	22	NA	25.9	8.1	516	545	608	632.5	NA	NA	654.700000000001	1232.1	1770.2	2262.3	NA	NA	317.01	721.170999999999	1059.011	1352.711	NA	NA	87.4	276.5	446.4	607.9	NA	NA	218.9	468.9	718.600000000001	977.400000000001	NA	NA
1990-05-03	22.6	0	31	22.6	NA	26.4	8.4	516	531.5	608	632.5	NA	NA	658	1245.5	1780.8	2273.1	NA	NA	325.93	741.640999999999	1066.341	1368.821	NA	NA	81.1	276.5	438.3	604.8	NA	NA	217	474.6	714.300000000001	979.1	NA	NA
1990-05-04	17.3	0	29.2	20.3	NA	24.2	8.9	516	527.5	608	632.5	NA	NA	662.1	1256.9	1787.7	2282.6	NA	NA	326.73	750.960999999999	1074.061	1371.931	NA	NA	74.4	272.4	432.9	596.1	NA	NA	218.7	477.8	714.900000000001	977.6	NA	NA
1990-05-05	3	5	21	19.3	NA	20.1	1.7	521	529	613	637.5	NA	NA	664.200000000001	1264.3	1791.6	2287.7	NA	NA	319.71	750.570999999999	1064.691	1360.441	NA	NA	72.6	272.3	425.8	586.3	NA	NA	213.2	474.9	707.300000000001	964.500000000001	NA	NA
1990-05-06	18.6	0	28.2	20.3	NA	24	7.9	521	529	613	637.5	NA	NA	668.300000000001	1273.6	1799.1	2295	NA	NA	321.72	755.570999999999	1070.761	1366.411	NA	NA	64.4	265.3	417.5	578.3	NA	NA	213	473.5	705.100000000001	962.000000000001	NA	NA
1990-05-07	21.4	0	29.9	21.1	NA	24.7	8.8	521	529	613	637.5	NA	NA	671.900000000001	1282.3	1806.4	2303.7	NA	NA	331.75	759.089999999999	1077.141	1382.221	NA	NA	58.9	255.9	408.2	577.1	NA	NA	211.1	469.6	704.500000000001	963.400000000001	NA	NA
1990-05-08	19.6	0	29.4	20.8	NA	24.6	8.6	521	529	613	637.5	NA	NA	676.100000000001	1288.5	1812.4	2310.1	NA	NA	342.85	759.479999999999	1080.321	1392.171	NA	NA	57.4	246.3	399.2	571.3	NA	NA	213.8	467.2	703.400000000001	961.100000000001	NA	NA
1990-05-09	7.6	0	27.7	21.5	NA	24	6.2	521	529	613	635	NA	NA	678.400000000001	1294.3	1817.2	2314.6	NA	NA	333.27	748.789999999999	1072.651	1387.551	NA	NA	49	237.6	391.7	565.4	NA	NA	209.1	462.4	701.300000000001	957.100000000001	NA	NA
1990-05-10	14.2	0	29.6	21.8	NA	24.9	7.8	504	529	613	635	NA	NA	680.200000000001	1298.5	1823.1	2320.6	NA	NA	337.17	742.259999999999	1074.631	1386.511	NA	NA	46	227.6	385.9	555.7	NA	NA	207	458.5	699.500000000001	949.600000000001	NA	NA
1990-05-11	7.9	0.5	27.5	22.1	NA	24.7	5.4	495	529.5	613.5	635.5	NA	NA	680.800000000001	1303.7	1828.6	2328	NA	NA	333.14	730.179999999999	1067.441	1381.421	NA	NA	40.8	217.1	376.8	548.4	NA	NA	204.2	452.5	693.300000000001	944.000000000001	NA	NA
1990-05-12	8.9	0	28.9	22.5	NA	25.2	6.4	430.5	529.5	613.5	635.5	NA	NA	683.900000000001	1310.7	1834.3	2335.1	NA	NA	335.35	722.239999999999	1061.631	1379.521	NA	NA	39.6	207.6	369.3	540.1	NA	NA	201.4	447.9	689	942.100000000001	NA	NA
1990-05-13	15.7	0	31.1	22.5	NA	26.2	8.6	430.5	529.5	613.5	635.5	NA	NA	689.100000000001	1316.5	1841.7	2343.5	NA	NA	333.83	718.519999999999	1063.621	1383.411	NA	NA	31.8	197	361.8	533.5	NA	NA	199.2	446.6	688.800000000001	942.900000000001	NA	NA
1990-05-14	20.3	0	31	21.7	NA	25.9	9.3	429	529.5	613.5	635.5	NA	NA	694.300000000001	1322.6	1849.3	2350.6	NA	NA	348.44	727.649999999999	1073.481	1392.141	NA	NA	30.8	192	356.2	526.6	NA	NA	203.3	447.1	689.1	943.200000000001	NA	NA
1990-05-15	18.7	0	31.5	22.4	NA	26.5	9.1	406.5	529.5	613.5	632.5	NA	NA	701.1	1329.9	1855.4	2358.5	NA	NA	363.57	733.339999999999	1075.491	1400.901	NA	NA	30.7	184.3	347	521.7	NA	NA	208.2	448.5	686.800000000001	940.400000000001	NA	NA
1990-05-16	18	0	30.8	22.5	NA	26.4	8.3	308.5	529.5	613.5	631.5	NA	NA	707.5	1337.5	1863.3	2371.8	NA	NA	376.43	734.219999999999	1079.321	1415.481	NA	NA	30.1	176.6	339.2	521.6	NA	NA	210.6	448	685.300000000001	946.000000000001	NA	NA
1990-05-17	20.2	1.5	32.6	22.4	NA	26.7	10.2	278.5	530.5	615	633	NA	NA	715.1	1345.6	1871.9	2382.7	NA	NA	387	739.099999999999	1087.211	1424.081	NA	NA	26.7	169.2	333	513.7	NA	NA	214.3	449.9	685.900000000001	947.600000000001	NA	NA
1990-05-18	6.8	2	24.5	20.1	NA	22.2	4.4	260.5	532.5	617	635	NA	NA	717.700000000001	1351.8	1875.5	2387.6	NA	NA	387.66	742.539999999999	1079.701	1416.941	NA	NA	26.2	169.2	325.9	504.7	NA	NA	214	451.2	680.500000000001	940.700000000001	NA	NA
1990-05-19	2.6	33.5	22.4	19.9	NA	21	2.5	163.5	566	650.5	663	NA	NA	717.6	1353.7	1875.3	2391.7	NA	NA	387.53	726.619999999999	1067.261	1410.971	NA	NA	26.1	160.9	318.6	501.2	NA	NA	212.3	444	671.800000000001	935.200000000001	NA	NA
1990-05-20	17.8	0	28.2	20.4	NA	23.6	7.8	151.5	566	645	662.5	NA	NA	719.200000000001	1357.2	1877.2	2399.7	NA	NA	402.54	725.509999999999	1070.821	1418.041	NA	NA	26.1	150.9	309.7	495.9	NA	NA	217.4	445.3	671.4	935.200000000001	NA	NA
1990-05-21	22.6	0	30.4	20.7	NA	24.9	9.7	149.5	566	645	661.5	NA	NA	719.9	1360.4	1882	2409.2	NA	NA	418.35	728.089999999999	1080.571	1437.301	NA	NA	25.1	140.1	301.7	495.9	NA	NA	218.4	442.4	672.300000000001	941.500000000001	NA	NA
1990-05-22	23.4	0	31.3	20.3	NA	25.8	11	138	566	645	661.5	NA	NA	720.1	1362.3	1886.9	2418.2	NA	NA	438.1	734.529999999999	1093.211	1452.191	NA	NA	24.7	132.6	296.5	491.4	NA	NA	223.2	443.3	674.500000000001	946.600000000001	NA	NA
1990-05-23	20.9	0	31.8	22.8	NA	26.1	9	98	566	645	658	NA	NA	724.4	1364	1889.4	2432.1	NA	NA	451.7	738.079999999999	1101.791	1471.241	NA	NA	22.9	124.6	290.1	491.4	NA	NA	224.3	443.7	675.200000000001	951.900000000001	NA	NA
1990-05-24	20.3	1.5	28	20.8	NA	24.2	7.2	56	567.5	644	659.5	NA	NA	730.800000000001	1365.9	1892.6	2441.5	NA	NA	469.54	749.829999999999	1112.021	1478.531	NA	NA	22.9	122	284.8	483.1	NA	NA	228.3	442.6	672.700000000001	949.400000000001	NA	NA
1990-05-25	5.6	0	25.1	19	NA	21.8	6.1	55	567.5	633.5	656.5	NA	NA	731.4	1367.9	1898.1	2448.6	NA	NA	464.19	737.779999999999	1109.651	1481.711	NA	NA	21.5	113.7	281.7	483	NA	NA	227.1	441.1	671.500000000001	951.500000000001	NA	NA
1990-05-26	11.6	0	28	20.7	NA	23.5	7.3	44	567.5	613.5	656.5	NA	NA	734.4	1370.1	1908.5	2456.3	NA	NA	471.44	735.819999999999	1114.371	1478.741	NA	NA	21.5	108	279.1	474.4	NA	NA	230.3	439	673.100000000001	948.100000000001	NA	NA
1990-05-27	22.2	0	30.8	21.9	NA	25.3	8.9	44	567.5	602.5	656.5	NA	NA	736.9	1373	1921	2464.7	NA	NA	476.36	745.069999999999	1133.101	1488.381	NA	NA	15.6	102.5	279.1	466.3	NA	NA	230.9	440.5	678.500000000001	945.100000000001	NA	NA
1990-05-28	21.4	0	31.3	22.5	NA	26.3	8.8	44	567.5	602	656.5	NA	NA	739.5	1376.9	1932.2	2473.6	NA	NA	483.1	751.199999999999	1149.161	1496.831	NA	NA	11.2	94.6999999999998	278.1	458.8	NA	NA	232.8	440.3	682.1	945.300000000001	NA	NA
1990-05-29	21.1	0	31.3	23.1	NA	26.7	8.2	44	567.5	595	656.5	NA	NA	741.7	1382.9	1942.8	2481.9	NA	NA	488.06	766.099999999999	1165.231	1506.921	NA	NA	6.49999999999996	93.4999999999998	278	452.3	NA	NA	232.4	442	685.500000000001	943.800000000001	NA	NA
1990-05-30	20.3	0	31.5	23	NA	26.8	8.5	44	567	595	656.5	680	NA	743.5	1388.8	1954.7	2489.8	2987.7	NA	488.2	776.579999999999	1181.661	1517.531	1816.681	NA	-4.35207425653061e-14	89.1999999999998	278	447.1	614.3	NA	232.4	443.8	691.400000000001	946.200000000001	1203.4	NA
1990-05-31	18.9	0	32.4	24.5	NA	27.4	7.9	44	560	593.5	652.5	678	NA	746	1395.6	1966.7	2501.8	2998.6	NA	490.1	792.019999999999	1193.761	1533.111	1829.761	NA	-4.35207425653061e-14	88.9999999999998	276.7	446.8	612.5	NA	231	447.7	694.700000000001	945.5	1206.1	NA
1990-06-01	11.2	0	30.9	23.2	NA	25.9	7.7	44	560	589	652	676.5	NA	746	1400.7	1978.1	2516.2	3008.3	NA	480.7	797.709999999999	1201.871	1539.711	1833.411	NA	-4.35207425653061e-14	87.3999999999998	276.5	446.4	607.9	NA	230.6	449.5	699.500000000001	949.200000000001	1208	NA
1990-06-02	19	0	31.6	23.5	NA	26	8.1	44	560	575.5	652	676.5	NA	745.6	1403.6	1991.1	2526.4	3018.7	NA	477.1	803.029999999999	1218.741	1543.441	1845.921	NA	-4.35207425653061e-14	81.0999999999998	276.5	438.3	604.8	NA	230.3	447.3	704.900000000001	944.6	1209.4	NA
1990-06-03	6.1	60	28.3	22.7	NA	24.2	5.6	104	620	631.5	712	736.5	NA	745.6	1407.7	2002.5	2533.3	3028.2	NA	465.9	792.629999999999	1216.861	1539.961	1837.831	NA	-4.35207425653061e-14	74.3999999999998	272.4	432.9	596.1	NA	227	445.7	704.800000000001	941.900000000001	1204.6	NA
1990-06-04	6.8	20	28.1	23.3	NA	24.8	4.8	119	640	648	732	756.5	NA	750.3	1414.5	2014.6	2541.9	3038	NA	469.7	789.409999999999	1220.271	1534.391	1830.141	NA	-4.35207425653061e-14	72.5999999999998	272.3	425.8	586.3	NA	230.1	443.3	705	937.400000000001	1194.6	NA
1990-06-05	12.4	0	29.6	22.8	NA	25.1	6.8	119	640	648	732	756.5	NA	751.4	1419.7	2025	2550.5	3046.4	NA	463.5	785.219999999999	1219.071	1534.261	1829.911	NA	-4.35207425653061e-14	64.3999999999998	265.3	417.5	578.3	NA	229	442	702.5	934.1	1191	NA
1990-06-06	16.1	0	31.7	22.6	NA	25.8	9.1	119	640	648	732	756.5	NA	752.5	1424.4	2034.8	2558.9	3056.2	NA	458.2	789.949999999999	1217.29	1535.341	1840.421	NA	-4.35207425653061e-14	58.8999999999998	255.9	408.2	577.1	NA	229.3	440.4	698.9	933.800000000001	1192.7	NA
1990-06-07	10.9	0.5	31.1	23.6	NA	26.6	7.5	119.5	640.5	648.5	732.5	757	NA	754.5	1430.6	2043	2566.9	3064.6	NA	449.5	792.349999999999	1208.98	1529.821	1841.671	NA	-4.35207425653061e-14	57.3999999999998	246.3	399.2	571.3	NA	228.2	442	695.4	931.6	1189.3	NA
1990-06-08	7.8	18	29.4	24.4	NA	26.2	5	137.5	658.5	666.5	750.5	772.5	NA	756.7	1435.1	2051	2573.9	3071.3	NA	449.7	782.969999999999	1198.49	1522.351	1837.251	NA	-4.35207425653061e-14	48.9999999999998	237.6	391.7	565.4	NA	227	436.1	689.4	928.300000000001	1184.1	NA
1990-06-09	5.3	80	27	23.7	NA	25.1	3.3	217.5	721.5	746.5	830.5	852.5	NA	756.9	1437.1	2055.4	2580	3077.5	NA	440.8	777.969999999999	1183.06	1515.431	1827.311	NA	-4.35207425653061e-14	45.9999999999998	227.6	385.9	555.7	NA	222.5	429.5	681	922	1172.1	NA
1990-06-10	5.4	58.5	27.4	23.3	NA	24.8	4.1	275.5	770.5	805	889	911	NA	757	1437.8	2060.7	2585.6	3085	NA	438.3	771.439999999999	1168.48	1505.741	1819.721	NA	-4.35207425653061e-14	40.7999999999998	217.1	376.8	548.4	NA	221.2	425.4	673.7	914.5	1165.2	NA
1990-06-11	21.1	0	31.8	23.1	NA	27	8.7	275.5	706	805	889	911	NA	758.8	1442.7	2069.5	2593.1	3093.9	NA	450.5	785.849999999999	1172.74	1512.131	1830.021	NA	-4.35207425653061e-14	39.5999999999998	207.6	369.3	540.1	NA	223.5	424.9	671.4	912.5	1165.6	NA
1990-06-12	21.7	0	32.4	24.3	NA	27.9	8.1	275.5	706	805	889	911	NA	760.5	1449.6	2077	2602.2	3104	NA	456.5	790.329999999999	1175.02	1520.121	1839.911	NA	-4.35207425653061e-14	31.7999999999998	197	361.8	533.5	NA	223	422.2	669.6	911.800000000001	1165.9	NA
1990-06-13	22.4	0	32.6	24.7	NA	28.3	7.9	275.5	704.5	805	889	911	NA	762.9	1457.2	2085.5	2612.2	3113.5	NA	458.6	807.039999999999	1186.25	1532.081	1850.741	NA	-4.35207425653061e-14	30.7999999999998	192	356.2	526.6	NA	221.6	424.9	668.700000000001	910.700000000001	1164.8	NA
1990-06-14	20.3	0	32.6	24.5	NA	28.4	8.1	275.5	682	805	889	908	NA	764.8	1465.9	2094.7	2620.2	3123.3	NA	460.2	823.769999999999	1193.54	1535.691	1861.101	NA	-4.35207425653061e-14	30.6999999999998	184.3	347	521.7	NA	220.6	428.8	669.1	907.400000000001	1161	NA
1990-06-15	23.2	0	34	25	NA	29.2	9	275.5	584	805	889	907	NA	767.6	1475.1	2105.1	2630.9	3139.4	NA	465.4	841.829999999999	1199.62	1544.721	1880.881	NA	-4.35207425653061e-14	30.0999999999998	176.6	339.2	521.6	NA	221.3	431.9	669.300000000001	906.600000000001	1167.3	NA
1990-06-16	8.9	1.5	30.4	25.9	NA	27.3	4.5	275.5	554	806	890.5	908.5	NA	768.2	1483.3	2113.8	2640.1	3150.9	NA	454.1	841.099999999999	1193.2	1541.311	1878.181	NA	-4.35207425653061e-14	26.6999999999998	169.2	333	513.7	NA	215.6	429.9	665.500000000001	901.500000000001	1163.2	NA
1990-06-17	11.2	8.5	32	23.6	NA	26.3	8.4	282	542.5	814.5	899	917	NA	772.3	1490	2124.1	2647.8	3159.9	NA	458.5	846.159999999999	1201.04	1538.201	1875.441	NA	-4.35207425653061e-14	26.1999999999998	169.2	325.9	504.7	NA	219.6	433.6	670.800000000001	900.100000000001	1160.3	NA
1990-06-18	12.1	38	31.3	22.5	NA	25.5	8.8	286.5	450	852.5	937	949.5	NA	776.8	1494.4	2130.5	2652.1	3168.5	NA	468	855.529999999999	1194.62	1535.261	1878.971	NA	-4.35207425653061e-14	26.0999999999998	160.9	318.6	501.2	NA	225.9	438.2	669.9	897.700000000001	1161.1	NA
1990-06-19	22.9	1.5	33.2	22.3	NA	27.7	10.9	288	439.5	854	933	950.5	NA	780.9	1500.1	2138.1	2658.1	3180.6	NA	473.1	875.639999999999	1198.61	1543.921	1891.141	NA	-4.35207425653061e-14	26.0999999999998	150.9	309.7	495.9	NA	229	446.4	674.3	900.4	1164.2	NA
1990-06-20	24.1	0	33.2	23	NA	28	10.2	288	437.5	854	933	949.5	NA	784	1503.9	2144.4	2666	3193.2	NA	474.6	892.949999999999	1202.69	1555.171	1911.901	NA	-4.35207425653061e-14	25.0999999999998	140.1	301.7	495.9	NA	229.5	447.9	671.9	901.800000000001	1171	NA
1990-06-21	18.4	0	32	24.6	NA	27.6	7.4	288	426	854	933	949.5	NA	785.8	1505.9	2148.1	2672.7	3204	NA	469.6	907.699999999999	1204.13	1562.811	1921.791	NA	-4.35207425653061e-14	24.6999999999998	132.6	296.5	491.4	NA	225.9	449.1	669.2	900.400000000001	1172.5	NA
1990-06-22	8.6	0	30	25.1	NA	27.3	4.9	288	386	854	933	946	NA	787	1511.4	2151	2676.4	3219.1	NA	457.3	908.999999999999	1195.38	1559.091	1928.541	NA	-4.35207425653061e-14	22.8999999999998	124.6	290.1	491.4	NA	221.8	446.1	665.5	897.000000000001	1173.7	NA
1990-06-23	5.9	70.5	29.2	24.3	NA	25.9	4.9	357	413	924.5	1001	1016.5	NA	788.7	1519.5	2154.6	2681.3	3230.2	NA	442.9	912.439999999999	1192.73	1554.921	1921.431	NA	-4.35207425653061e-14	22.8999999999998	122	284.8	483.1	NA	219.5	447.8	662.1	892.200000000001	1168.9	NA
1990-06-24	5.6	55.5	28.5	23.1	NA	25.2	5.4	412.5	467.5	980	1046	1069	NA	792.1	1523.5	2160	2690.2	3240.7	NA	442.9	907.089999999999	1180.68	1552.551	1924.611	NA	-4.35207425653061e-14	21.4999999999998	113.7	281.7	483	NA	218.8	445.9	659.9	890.300000000001	1170.3	NA
1990-06-25	21.7	0	32	22.7	NA	27.7	9.3	412.5	456.5	980	1026	1069	NA	796.3	1530.7	2166.4	2704.8	3252.6	NA	453	924.439999999999	1188.82	1567.371	1931.741	NA	-4.35207425653061e-14	21.4999999999998	108	279.1	474.4	NA	220.8	451.1	659.8	893.9	1168.9	NA
1990-06-26	16.8	1	32	24.5	NA	27.7	7.5	413.5	457.5	981	1016	1070	NA	798.7	1535.6	2171.7	2719.7	3263.4	NA	447.6	923.959999999999	1192.67	1580.701	1935.981	NA	-4.35207425653061e-14	15.5999999999998	102.5	279.1	466.3	NA	219.4	450.3	659.9	897.9	1164.5	NA
1990-06-27	16	0	31.3	23.9	NA	27.6	7.4	413.5	457.5	981	1015.5	1070	NA	800	1539.5	2176.9	2732.2	3273.6	NA	442.2	925.299999999999	1193.4	1591.361	1939.031	NA	-4.35207425653061e-14	11.1999999999998	94.6999999999999	278.1	458.8	NA	218	450.8	658.3	900.1	1163.3	NA
1990-06-28	17	0	33.7	23.7	NA	27.9	10	413.5	457.5	981	1008.5	1070	NA	801.2	1542.9	2184.1	2744	3283.1	NA	438.1	926.159999999999	1204.2	1603.331	1945.021	NA	-4.35207425653061e-14	6.4999999999998	93.4999999999999	278	452.3	NA	219.8	452.2	661.8	905.3	1163.6	NA
1990-06-29	10.1	1.5	30.5	24.7	NA	26.9	5.8	415	459	982	1010	1071.5	1095	801.3	1544.8	2190.1	2756	3291.1	3789	427.9	916.099999999999	1204.48	1609.561	1945.431	2244.581	-4.35207425653061e-14	-1.99840144432528e-13	89.1999999999999	278	447.1	614.3	217.1	449.5	660.9	908.5	1163.3	1420.5
1990-06-30	8.5	2.5	30.3	24	NA	26.3	6.3	417.5	461.5	977.5	1011	1070	1095.5	800.2	1546.2	2195.8	2766.9	3302	3798.8	417.5	907.599999999999	1209.52	1611.261	1950.611	2247.261	-4.35207425653061e-14	-1.99840144432528e-13	88.9999999999999	276.7	446.8	612.5	215.5	446.5	663.2	910.2	1161	1421.6
1990-07-01	16.33	0	31.4	24.1	5.4	27.6	7.3	417.5	461.5	977.5	1006.5	1069.5	1094	801.9	1547.9	2202.6	2780	3318.1	3810.2	422.63	903.329999999999	1220.34	1624.501	1962.341	2256.041	5.39999999999996	5.3999999999998	92.7999999999999	281.9	451.8	613.3	215.1	445.7	664.6	914.6	1164.3	1423.1
1990-07-02	20.42	0	33.1	24.1	6.4	28.4	9	417.5	461.5	977.5	993	1069.5	1094	804.3	1549.9	2207.9	2795.4	3330.7	3823	424.05	901.149999999999	1227.08	1642.791	1967.491	2269.971	11.8	11.7999999999998	92.8999999999999	288.3	450.1	616.6	216	446.3	663.3	920.9	1160.6	1425.4
1990-07-03	16.77	8	32.7	24.4	6	27.6	8.3	365.5	469.5	985.5	997	1077.5	1102	807.7	1553.3	2215.4	2810.2	3341	3835.9	434.72	900.619999999999	1227.35	1651.581	1974.681	2272.551	17.8	17.7999999999998	92.1999999999999	290.2	450.7	613.9	218.7	445.7	664.4	923.5	1160.6	1423.3
1990-07-04	7.93	0.5	32	24.5	6	27.2	7.5	346	465	986	994	1078	1102.5	810.1	1560.4	2224.6	2824.7	3352	3848.1	435.85	905.549999999999	1225.26	1656.121	1970.241	2265.991	23.8	23.7999999999998	96.3999999999999	296.1	449.6	610.1	221.4	451.5	664.7	926.4	1158.8	1416
1990-07-05	15.54	0	32.9	25.1	3.2	28.2	7.8	346	465	986	994	1078	1102.5	813.2	1564.6	2232.9	2838.2	3363.7	3859.6	438.99	902.489999999999	1224.21	1658.061	1973.251	2268.901	27	26.9999999999998	91.3999999999999	292.3	444.5	605.3	222.4	451.4	664.4	924.9	1156.5	1413.4
1990-07-06	16.51	0	32.1	25	4.1	28.2	7.1	346	465	986	994	1078	1102.5	815.6	1568.1	2240	2850.4	3374.5	3871.8	439.4	897.599999999999	1229.35	1656.69	1974.741	2279.821	31.1	31.0999999999998	89.9999999999999	287	439.3	608.2	220.4	449.7	660.8	919.3	1154.2	1413.1
1990-07-07	16.42	0	32	25.8	4.3	28.4	6.2	345.5	465	986	994	1078	1102.5	817.4	1571.9	2248	2860.4	3384.3	3882	444.92	894.419999999999	1237.27	1653.9	1974.741	2286.591	35.4	35.3999999999998	92.7999999999999	281.7	434.6	606.7	219.1	447.3	661.1	914.5	1150.7	1408.4
1990-07-08	17.89	0	32.5	25.3	5.8	28.3	7.2	327.5	465	986	994	1078	1100	819.5	1576.2	2254.6	2870.5	3393.4	3890.8	455.01	904.709999999999	1237.98	1653.5	1977.361	2292.261	41.2	41.1999999999998	90.1999999999999	278.8	432.9	606.6	221.3	448.3	657.4	910.7	1149.6	1405.4
1990-07-09	10.88	0	32.4	25.2	1.3	27.7	7.2	247.5	465	969	994	1078	1100	822.1	1579	2259.2	2877.5	3402.1	3899.6	460.59	901.389999999999	1238.56	1643.65	1976.021	2287.901	42.5	42.4999999999998	88.4999999999999	270.1	428.4	598.2	225.2	447.7	654.7	906.2	1147.2	1397.3
1990-07-10	14.95	0	32.7	25.4	2.8	28.3	7.3	189	464.5	959.5	994	1078	1100	825.6	1582.6	2263.4	2886.3	3411.2	3910.6	470.14	908.439999999999	1241.58	1638.62	1975.881	2289.861	45.2999999999999	45.2999999999998	86.0999999999999	262.4	422.1	593.7	228.4	449.6	653.8	902.1	1142.9	1393.6
1990-07-11	20.75	0	34.3	23.2	5.3	28.8	11.1	189	464.5	895	994	1078	1100	827.4	1586.2	2270.1	2896.9	3420.5	3921.3	469.79	920.289999999999	1255.64	1642.53	1981.921	2299.811	50.5999999999999	50.5999999999998	90.1999999999999	258.2	419.9	590.7	230.8	454.3	655.7	902.2	1143.3	1396.4
1990-07-12	23.27	0	34.7	25.2	6.2	29.4	9.5	189	464.5	895	994	1078	1100	828.9	1589.4	2278.5	2905.9	3431.1	3932.9	471.36	927.859999999999	1261.69	1646.38	1991.481	2311.271	56.7999999999999	56.7999999999998	88.5999999999999	253.8	418.6	590.3	232.2	455.2	654.4	901.8	1144	1398.1
1990-07-13	12.38	7	33.8	24	5.3	26.9	9.8	196	471.5	900.5	1001	1085	1107	827.5	1590.4	2284.7	2913	3439.7	3941	461.34	919.939999999999	1268.38	1647.59	1993.421	2312.081	62.0999999999999	62.0999999999998	92.8999999999999	254.1	418.3	588.7	234.1	455.7	659	902.8	1144.8	1398.9
